Month,Temp_Min_C,Temp_Max_C,Temp_Avg_C,Rainfall_Total_mm,Rainfall_Seasonal_mm,Humidity_%,Solar_Radiation_MJ_m2_day,Sunshine_Hours_hh_mm,Wind_Speed_kmph,Evapotranspiration_mm_day,Dew_Point_C,Heat_Stress_Days,Frost_Days,Soil_Type,Soil_pH,EC,Organic_Carbon_%,Soil_Moisture_%,Sand_%,Silt_%,Clay_%,Soil_Depth_cm,Water_Holding_Capacity_%,Nitrogen_kg_per_acre,Phosphorus_kg_per_acre,Potassium_kg_per_acre,Zinc_mg_per_kg,Iron_mg_per_kg,Copper_mg_per_kg,Manganese_mg_per_kg,Sulfur_kg_per_acre,Irrigation_Frequency_Level,Water_Quantity_liters_per_acre,Irrigation_Method_Type,Groundwater_Level_meters,Water_Quality_Category,Planting_Date,Harvesting_Date,Crop_Duration_Days,Seed_Rate,Row_Spacing_cm,Row_Gap_cm,Plant_Density,Intercropping,Weed_Control,Soil_Condition_At_Planting,Planting_Method,Mulching,Fertilizer_Split,Drainage_Condition,Variety,Germination_%,Tillering_Count,Cane_Height_cm,Cane_Diameter_cm,Internode_Length_cm,Brix_Value,Disease_Type,Disease_Severity,Pest_Level,Pesticide_Usage,Fertilizer_Type,Fertilizer_Quantity,Application_Timing,Machinery_Use,Labor_Input,Latitude,Longitude,Altitude_m,State,District,Tehsil,Agro_Cluster,Khasra_No,Sugar_Mill,Region,Year,Season,Growth_Stage,Yield_Quintal_per_Acre
Feb,19.994848001304128,34.67070383934741,27.00867635861432,1381.926836699316,510.0402059943586,58.542269659827284,19.554194487405493,6:36,2.22696580692716,5.889951304157201,24.97577724438616,21.0,9.0,Clay,6.752494119209166,0.6176598457442178,0.9458370370055758,24.037622532240057,25.873331218053046,31.29025284638248,12.823767780709424,87.58086606639777,37.63066758672337,113.66127544475472,22.876098329254873,164.98514933296104,3.306931162737723,7.356954616289211,0.38060201146979616,3.016519156805927,20.667922800793757,Medium,831.4100639264043,Flood,14.645936104352565,Saline,2021-07-12 19:05:38,2024-04-16 12:24:25,394.0,8.248219995895655,108.2090833562543,125.65326936524909,58105.0604424838,Yes,Manual,Dry,Straight Row,Yes,Single,Good,Co0238,89.53317369150821,23.0,221.77445177814872,4.911576090481388,24.156076085368788,23.25403013811,Smut,Medium,High,,DAP,54.76336242298886,Mid,No,46.29538223595749,29.95054562369606,78.2248618274877,257.8985300599817,Uttarakhand,Haridwar,Khanpur,Manglore_Cluster,7229.0,Uttam Sugar Mills Ltd,Uttarakhand,2020.0,Kharif,Late,223.9150337468622
Aug,21.9532198645345,33.63103924311007,26.67359733138628,1671.4709502443325,822.5865861719667,76.27033583031871,29.591205456323134,6:20,14.52555870524991,5.432575509662879,13.793034651591913,28.0,3.0,Alluvial,6.1575721321781876,1.6143268052456115,0.6718269837273648,27.66509379724405,29.812525994473475,16.629630792245628,29.93858344752877,176.40659966680153,33.16915995662571,148.38118605871074,102.18323316682081,158.34066812148254,3.1260369869956675,9.46684667519768,2.558141935955326,2.6014496119380945,27.56661228038778,,1407.499187296987,Flood,11.170422367816753,Good,2022-05-09 00:04:00,2024-08-15 21:14:34,388.0,8.466457197714591,83.45811479082859,105.25340868567164,75171.3674004011,No,Chemical,,Circular,No,Single,Good,Co98014,75.51552626068309,23.0,196.77486054762443,3.3627422468330215,22.15476296176496,22.976828418598043,None,High,High,9.958819411421304,,105.55129217742844,Early,Yes,,30.07694202242021,78.29729113533509,274.1320910554874,Uttarakhand,Haridwar,Laksar,Bahadrabad_Cluster,8277.0,Uttam Sugar Mills Ltd,Uttarakhand,2024.0,Rabi,Late,153.86848693182023
Jan,10.00323252993758,19.17972695691581,13.10084538342755,1191.0025274049744,428.49829260327897,51.35490640886425,18.05545105663944,5:37,12.94686906220951,7.327888696571076,20.692340491202426,7.0,2.0,Alluvial,6.755731694347687,0.18683693808464436,1.041967355703286,10.895510599233948,51.887741879181235,24.10417627636221,,114.65959931088007,21.615570596091402,192.8794201415156,63.37532485406709,94.15207843746258,0.9034395309499579,5.483563353355573,1.5532994662717436,2.5421950220894565,18.22071655964266,Medium,948.6725395243453,Drip,9.592251644504168,Moderate,2021-09-30 05:45:30,2022-03-16 22:21:19,278.0,5.565054760082654,,85.3435517835467,55399.06064800156,No,Manual,Wet,Circular,Yes,Single,Poor,,91.25959083867752,5.0,306.09836175828605,4.895197268476738,24.17039024933164,15.733792263113477,Smut,Low,Low,8.881248213714679,Organic,190.6464850435368,Early,Yes,43.647052141262506,29.926133047766147,78.28300558831096,271.9022843620108,Uttarakhand,Haridwar,Bhagwanpur,Landaura_Cluster,3735.0,Uttam Sugar Mills Ltd,Uttarakhand,2020.0,Rabi,Early,372.65707090315055
Mar,12.26842683595634,23.527494145727612,20.0164375711245,,772.7665873724118,52.54352169863146,19.136317340671244,5:16,14.159974646622523,6.621189235067269,22.27263124930824,6.0,0.0,Sandy,7.422643878851266,1.2445097334583515,0.45477251977823063,15.22329107396181,41.92472606462244,13.797702387282405,33.59300243773348,,53.84393499209579,185.47130792543535,96.90507867047597,,3.364590744495816,9.922351032767423,1.509934951967866,6.8339080325299175,18.06719562379294,Low,1351.4329048104253,Flood,14.104790687189624,Good,2021-08-24 01:38:35,2021-03-05 07:51:34,399.0,10.140759454776376,73.74580414333461,114.74357105374214,105225.82178940537,No,Manual,Dry,Paired Row,No,Split,,CoJ64,60.305770422666946,17.0,326.84294471940075,2.159546229506082,15.13951520703558,24.463848029621495,None,Low,High,7.032918808668327,Urea,121.28802128867892,Early,Yes,28.07440515424009,29.81491255320482,78.27564379927497,275.8820632158256,Uttarakhand,Haridwar,Roorkee,PiranKaliyar_Cluster,9801.0,Uttam Sugar Mills Ltd,Uttarakhand,2024.0,Kharif,Early,298.1542291961121
Oct,19.28857651616574,34.35170921473342,27.10884716682319,842.886262072961,1186.8189773983704,77.55970273483908,16.05426630960827,5:03,5.77465383910891,3.5168111986827384,16.592173422017154,13.0,3.0,Sandy,6.8865983657006575,1.6223422511745618,0.6114470716777631,22.123231249018033,24.281312005499448,28.314664081000192,33.524398809936365,91.1087837476995,29.044308665182395,229.59103078737462,63.595961519368785,178.75097490889542,3.4818858103628805,7.023868763068547,2.241523993635375,6.078508111231724,5.645564376916857,Medium,738.5335669118472,Drip,6.892041617636476,Moderate,2022-01-14 16:17:45,2021-04-13 03:12:55,340.0,13.83398778960759,81.30438714299649,132.9539177364721,56347.50832261793,Yes,Manual,Wet,Paired Row,No,Split,Poor,Co98014,71.03355223137467,16.0,256.8452284270369,3.382084803938139,10.546415925259222,16.5965478089158,None,Medium,Medium,3.3169430612548236,Urea,203.56256889392714,Early,Yes,29.39672004092035,30.077021703557513,78.2311930827296,311.84854823888486,Uttarakhand,Haridwar,Roorkee,Iqbalpur_Cluster,9215.0,Uttam Sugar Mills Ltd,Uttarakhand,2020.0,Kharif,Early,407.8856352740634
Oct,16.057520755374355,24.729774568732275,20.452946436130773,1583.031580559176,806.6015757223386,71.84503809475737,15.43272345258507,8:39,10.836803534793374,3.6526796895678304,10.044505880657365,24.0,2.0,Loamy,6.562707208939652,1.953654606578903,0.2158915164609644,39.737913571043094,35.534889541188086,14.501091124733486,29.418142067780437,69.13611431917315,44.083477527671725,112.49257280929893,,93.28242445549716,4.271581109200566,9.776468522116934,0.8594839779937085,,13.877325932657623,Low,1033.5523150849854,Sprinkler,5.042370346765894,Moderate,2023-12-18 01:36:43,2023-04-17 13:09:06,293.0,11.039574543976066,103.3530115273746,60.96486195155769,129937.45178217559,Yes,Chemical,Wet,Straight Row,No,Split,Moderate,Co98014,84.0078084867204,9.0,184.73297359216258,4.252041135142931,19.59956522510497,24.09727522696864,Smut,High,Low,8.092562727796032,DAP,116.75763888877387,Late,Yes,,30.008716422162294,78.20397582453018,349.0362071080132,Uttarakhand,Haridwar,Haridwar,Landaura_Cluster,,,Uttarakhand,2024.0,Rabi,Mid,209.29243294254624
May,26.42583769536185,39.73577055871803,,1761.731922473737,1159.8078357702839,,15.513218793115156,6:22,5.841635061827287,7.329217109011077,12.016991502872708,21.0,6.0,Sandy,6.000041840644837,1.166525650815865,1.0231238369503897,16.51103712086112,44.282207463508755,27.476201865769408,29.668018096457676,52.1803444102254,36.35444176948337,171.77098768706531,53.56141834382842,135.53557423558584,3.21273948640465,8.48336434991689,0.5603611681804803,1.5013088829087415,12.810740686832677,Medium,1540.0984019970483,Drip,9.58422926183728,Moderate,2021-07-19 03:13:05,2021-12-18 15:13:44,386.0,14.194796376291778,68.05098950562893,70.88668797803203,110970.78643762333,Yes,Manual,Dry,Trench,No,Split,Poor,Co0238,98.49344257994568,22.0,231.84307163357374,4.440737906811913,18.58115513644023,19.937121736379297,Red Rot,Low,High,1.5864191478781364,Urea,259.7056673776067,Early,No,21.182378626175222,30.147824332389725,78.2260044433817,252.62157898110246,Uttarakhand,Haridwar,Bhagwanpur,Bahadrabad_Cluster,8488.0,Uttam Sugar Mills Ltd,Uttarakhand,2021.0,Kharif,Early,322.13291492636876
Aug,27.4613448605256,34.82679965630386,30.564562058254566,,1173.5909051487388,61.54316162471086,20.556209295441114,7:35,5.187324584242724,2.8872711351678095,19.21403759166882,7.0,2.0,Sandy,6.195276091785394,1.7551115213449555,0.3538570487266366,10.388521528389385,39.10939416043776,20.440585623007777,33.67609063585269,162.86750131248107,53.50082370549471,155.957271296483,112.65659308504236,143.00151653841843,1.6828729886323386,9.784793518350828,2.4412142410751896,7.201724553718007,5.398849701772511,,591.9052438093921,Flood,9.636977530586092,Saline,2023-02-18 11:36:14,2021-12-12 20:39:39,358.0,9.51832469164184,117.03392666998703,145.69041584322355,51232.702322950776,Yes,Manual,Wet,Circular,No,Single,Good,Co0238,92.69831911073535,19.0,223.786577576944,3.427933146070253,11.19692698440387,23.04790220857212,Red Rot,High,Medium,9.287799094086154,DAP,190.5915044947559,Early,Yes,22.53834330023528,29.912063961056045,78.24893186877773,332.1311258183549,Uttarakhand,Haridwar,Khanpur,Jwalapur_Cluster,2851.0,Uttam Sugar Mills Ltd,Uttarakhand,2024.0,Kharif,Early,291.4004927946091
Sep,25.098613659160552,35.739960503603,30.235635795298556,1470.598781065781,1037.620594673926,80.49805183943019,15.337751641054856,9:34,13.50590367893383,2.433596413185044,13.555061174348964,16.0,9.0,Loamy,6.591647571111551,2.4404054852414454,0.6998052065064869,25.468488465276323,54.26617104486087,27.15586939356122,36.19608147184467,68.0134377121616,21.13474367862736,80.24011256402568,49.29982873665724,121.32071155663776,1.3231668166759443,9.427624078239296,2.6479804637798416,1.3906013198504485,14.173249223274782,High,1638.2176172002048,Drip,2.993268462420409,Moderate,2020-12-01 08:26:09,2023-04-18 13:22:09,315.0,7.4786342208539835,69.93556716290774,132.1739544467837,75134.49876779193,Yes,Chemical,Wet,Circular,No,Split,Moderate,Co98014,71.27275048316926,8.0,286.60819462716233,3.1155337849490916,24.56061218345997,19.57517588870898,,Low,Low,2.827531775345662,Urea,193.63403283617842,,No,,30.174667224021444,78.1627914429065,283.3770944633704,Uttarakhand,Haridwar,Khanpur,Dhanauri_Cluster,3832.0,Uttam Sugar Mills Ltd,Uttarakhand,2023.0,Kharif,Mid,363.0145701459032
Jun,37.30035212156063,48.75072128832255,42.53336162709391,1891.0124179166737,1171.887935014856,69.90480261298588,29.109087906361168,9:44,12.018322209265797,2.3423027322678376,20.524586672137843,21.0,8.0,Loamy,8.185297855245246,2.0270029431045318,1.3644347749403658,11.061366985839939,23.2410217723383,11.85351315938065,12.276653760980887,188.08782167469468,23.379646775796182,79.32646718688292,87.33782483249342,166.73529345930245,3.8890995948872105,,1.373988879161205,7.866890554218447,14.707519914013746,Medium,1056.2156163743657,Flood,14.049167052060776,Good,2021-12-25 02:52:58,2024-02-01 02:11:04,380.0,9.497500454102745,65.12579127596224,78.57971192436196,140908.25120570086,Yes,Manual,Moist,Straight Row,No,Single,Poor,CoJ64,88.34878662472708,21.0,176.05380382028088,4.760208803641098,15.785856264272857,19.06025743821733,Smut,High,High,3.414887676419056,DAP,104.20022844118036,Mid,Yes,18.887748184270396,29.810743048815855,78.12060533492411,293.41300443623965,Uttarakhand,Haridwar,Haridwar,Bahadrabad_Cluster,9216.0,Uttam Sugar Mills Ltd,Uttarakhand,2022.0,Rabi,Mid,116.20190551974173
Oct,20.91726474730785,34.14916656240979,26.32216597753949,1787.8995232154366,1178.9186929148982,74.20869136116167,27.115954193737927,,4.828950610164664,7.804256393593819,20.374948461170792,9.0,2.0,Alluvial,8.243113697210653,1.028210080999432,1.153711101372385,34.162779671773464,37.528147884053034,37.11103931194457,21.64737309022134,173.42257763946202,20.060776884439306,185.414444928707,64.52587933096666,171.4028351709574,2.891773250647289,2.4502694105616065,0.20663230782725922,3.8506150288019665,23.230063331568537,High,1189.3335967442429,Drip,8.85587257030557,Good,2023-09-17 17:19:47,2021-10-21 04:31:33,,6.892317185448057,113.17446732981679,72.2969547828165,116229.48839701223,No,Manual,Moist,Paired Row,No,Split,Poor,Co0238,90.12018557465402,8.0,262.1764239442349,2.7003789522791273,14.443157115416069,19.060019592420073,None,Medium,High,4.383069503149326,Organic,90.0332862977734,Late,No,15.034491342834716,29.85068128669752,78.1121190350205,285.488689282379,Uttarakhand,Haridwar,Haridwar,Landaura_Cluster,999.0,Uttam Sugar Mills Ltd,Uttarakhand,2021.0,Rabi,Early,297.58739598141057
Sep,27.73374944729908,39.329847783067926,,1150.3603527810424,1074.3340667687637,80.00927994897188,24.747989436135,6:47,5.964375236348043,3.1185502748110414,17.501136876980016,6.0,3.0,Sandy,6.067026143876888,2.1169937233719103,0.27758744634785393,31.233781930792787,59.821477346776994,15.674278981796126,23.521001841264543,123.0347201194577,26.30055146942221,182.50768948365058,96.97650549113666,134.4114470391369,0.7393343143865527,4.572938650067876,1.586885300068598,1.98845310250573,8.910228190424794,Low,1289.9674887011379,Flood,1.2677574776246834,Saline,2023-04-10 11:32:33,2024-12-05 14:00:23,277.0,8.91519795461587,68.90076028776186,102.48692376654219,104500.54284312794,No,Chemical,Dry,Trench,No,Split,Moderate,,73.46781144078628,,189.29448637688444,3.9267086398376057,13.808190195974841,16.75088434903654,None,High,Low,7.442376155302748,Urea,,Early,No,37.81510084836037,29.82067064487143,78.13409374536288,346.7944831865585,Uttarakhand,Haridwar,Haridwar,Dhanauri_Cluster,8180.0,Uttam Sugar Mills Ltd,Uttarakhand,2023.0,Rabi,Early,259.26292285336734
Sep,22.757473153155274,36.290775559904,,1187.7694475117917,403.1694674167202,77.05051571336988,27.746632295433358,7:38,,2.997372431022079,20.641090612608338,26.0,2.0,Clay,,0.9842884137452828,1.204408198695414,29.274357791646818,31.108190325179606,15.24323601027411,27.469385492862706,133.7053310075572,27.709504180232738,218.25805626837925,,188.82534770750706,4.996555162264319,8.437902288951712,0.7123208975940623,7.9825191425314035,17.04666918732422,Medium,1946.3183067889406,Sprinkler,9.321837754775679,,2022-10-11 23:51:37,2024-11-09 02:14:31,254.0,8.238259661572602,105.71929191514968,76.40380518659134,113803.1811921589,Yes,Chemical,Moist,Straight Row,No,Split,,Co0238,65.76463155328719,10.0,171.1931235489821,4.767505244901416,13.475066229974393,16.15291185767776,Smut,Low,High,2.350615494600883,DAP,227.59612332140404,Mid,Yes,29.15738095957564,29.992276938684647,78.25017657945511,333.32452989141933,Uttarakhand,Haridwar,Haridwar,Dhanauri_Cluster,5799.0,Uttam Sugar Mills Ltd,Uttarakhand,2019.0,Rabi,Mid,348.7616213533558
Jul,26.72988372940714,36.82855232362245,33.57955090915057,,961.325094995875,88.47642339441043,27.59905920779516,9:50,13.576576055657304,3.600889400578949,16.26222399830626,17.0,7.0,Sandy,7.56816291279344,1.7276812596046194,0.3062684005775633,27.726910224028387,54.769022225050485,15.787621787767712,10.663829083080973,98.79480266483071,53.2907062425889,162.2062208539707,22.168510797140765,115.35440074285947,4.58413925123304,5.518913603522657,0.3947058488320799,3.6902517989697996,8.843881842223754,Low,,Flood,11.034612273633105,Moderate,2020-01-11 01:00:50,2021-11-25 06:25:04,266.0,10.796675473533314,80.62566062995984,129.41309683073058,62801.84436433577,No,Manual,Wet,Trench,Yes,Single,Poor,Co98014,60.11164095882479,22.0,330.5355304850634,3.8141659573702924,24.631120674554857,17.089994320751657,Red Rot,Low,High,3.026667925936013,Urea,119.5969094426514,Early,Yes,11.620917830006142,29.93283552701039,78.20045040675348,300.01438347658063,Uttarakhand,Haridwar,Laksar,Dhanauri_Cluster,5819.0,Uttam Sugar Mills Ltd,Uttarakhand,2020.0,Kharif,Late,366.0653928499293
Feb,21.146936255971195,31.364573885766,24.58234650392834,952.7017757407469,1050.8892122768934,50.06411075674027,26.027652752410194,5:41,3.9834824530239086,2.9285516080408898,16.323334307735884,3.0,9.0,Loamy,8.32912277744532,0.5345768872003915,1.146899764659511,38.88245410588809,37.84014416608598,32.41642621091671,16.481248296386934,161.01721124568158,47.5068160214943,202.60758077214834,22.10152988980693,115.75237587857539,2.421936829313257,7.464169928885061,1.7970804552439266,1.5594285306731106,8.00079684082191,High,1677.1851299086848,Sprinkler,11.937128355985063,Good,2023-07-22 04:39:11,2022-08-24 05:20:47,,10.677599859472238,100.27045611019977,96.09314267222314,111598.60339196108,No,Manual,Dry,Circular,No,Split,Moderate,Co98014,75.74236021379679,13.0,252.67899506580477,3.471608218893288,,,Red Rot,Medium,Low,1.5808975462821384,DAP,182.64256190256677,Mid,Yes,40.280927292162204,30.048258107919622,78.21385635281354,334.5678347582613,Uttarakhand,,Bhagwanpur,Landaura_Cluster,4634.0,Uttam Sugar Mills Ltd,,2020.0,Kharif,Mid,324.90008231326055
Jul,26.646424573866874,35.817912726329006,31.26457019676927,1426.1465805648131,499.68934117093335,73.28137388899836,20.187169155507338,6:50,4.92098971150536,4.628302510249208,10.672266945087035,18.0,4.0,Sandy,,,0.5915567653875917,36.95539456398289,56.84575996246697,11.88685659569191,14.846680963736542,166.67991126634797,41.70105932664645,191.44604359144677,79.11941441266417,148.68962040659244,2.1158186285311693,2.2434711810130032,2.919754755547047,6.271357722965596,5.663850303589383,Medium,1173.9131950656908,Flood,8.856661690936285,,2023-10-28 22:31:03,2024-03-16 22:49:43,268.0,,83.64316764655725,105.48594660238784,89935.39953044037,No,Manual,Moist,Paired Row,Yes,Single,Good,CoJ64,79.5255700969105,11.0,167.4393853441171,3.4022529739420557,13.008045732952782,22.363245337882642,Red Rot,High,Low,7.794155635705785,DAP,66.64771905153175,Late,No,19.121400389615253,29.82538009734289,78.19708604517763,286.3401343192921,Uttarakhand,Haridwar,Bhagwanpur,PiranKaliyar_Cluster,8125.0,,Uttarakhand,2022.0,Rabi,Early,307.2835202556944
Jan,13.203133251567538,25.330881787856946,18.259409191119182,921.6025809591164,494.0869077065233,61.37937916829208,28.75771717596505,7:02,14.700683375336887,4.842383452975396,10.663633154021753,27.0,6.0,Loamy,7.849076922486459,0.5019279900844125,0.7471387483472285,35.13242272589466,55.070130870765354,13.632543249974784,13.725937091890744,170.4961621740879,28.06346125005801,119.49819647995274,20.835931570636195,72.7877210312763,4.8101803146103075,7.910702723414608,1.5256281443036621,7.349426494946414,5.002522898764587,High,1389.4276304553616,Sprinkler,2.460774868842038,Saline,2021-01-08 20:22:42,2024-10-08 00:32:01,307.0,10.566297967960558,83.62241212941322,100.97223683464472,146849.55028599332,No,,Wet,Paired Row,Yes,Split,Moderate,Co98014,98.00610252491079,5.0,174.9264472324884,2.6665323270378263,15.927007542157586,,Smut,Medium,Low,2.2111780694507353,Organic,216.73862378479754,Early,No,12.73017993761064,30.027098386446344,78.13217774220352,325.13128802033555,Uttarakhand,Haridwar,Laksar,Dhanauri_Cluster,8015.0,Uttam Sugar Mills Ltd,Uttarakhand,2022.0,Kharif,Early,264.74794229354285
Nov,19.074953373402913,27.3431109910601,24.14735826967471,1870.8322703301703,1195.6351136724834,82.92004699565379,23.211826472220903,8:19,11.41597318650504,2.0379569213369013,13.46562692522932,9.0,5.0,Sandy,7.824557297077685,1.7392195620683164,1.0769844865079998,31.85032477234092,23.949291251034094,19.6738421028018,32.03782427398238,64.74366496213858,59.939795078711334,119.39976599149075,69.03288552527378,84.23825412006744,4.380627638835739,4.566989693026361,0.4390865624797926,4.377340165493702,25.621552264396588,Medium,1360.5372480015558,Sprinkler,12.837953568486892,Saline,2022-07-20 11:24:51,2024-05-08 23:37:30,367.0,13.439354563726797,,90.58779805448495,126747.34656348232,Yes,Manual,Moist,Circular,No,Split,Poor,CoJ64,84.7122916152218,22.0,215.7863574978662,2.9349909918178807,24.86512073156812,24.146653905752764,Red Rot,High,Low,0.775219510104892,DAP,259.8257619829683,Late,No,45.916668739086525,29.910931071851202,78.16382407327679,345.9776422585278,Uttarakhand,Haridwar,Bhagwanpur,Dhanauri_Cluster,2571.0,Uttam Sugar Mills Ltd,Uttarakhand,2020.0,Kharif,Late,253.1548230900076
Sep,25.456401100069115,34.88802563962346,30.618637898095184,1271.3598285205792,1129.5873568861557,51.484340461531865,20.915252593663975,7:00,5.2775465333453715,4.340921176174469,24.24048474672047,20.0,9.0,Sandy,7.326919024602309,0.5478043967265082,1.4190017247046345,16.045013922789543,53.9629909245071,24.11873822876882,30.465628453996047,189.2311344658899,45.34189581012632,109.63064720114899,31.718870818222282,70.79829318485557,2.3763679325599094,5.162145671071076,1.156847400813112,4.093306184199271,10.068622652688617,Medium,792.3833216132953,Flood,3.498269798904702,Good,2023-02-21 15:41:59,2023-11-08 21:54:14,263.0,5.135316339505288,90.38833040664497,101.36326652946644,144684.1827983908,No,Manual,Moist,Straight Row,No,Split,Moderate,CoJ64,96.97805485063637,9.0,242.73642018706627,3.004827936418096,23.535239122188234,18.519927655067598,Smut,Medium,Low,4.94514950103213,DAP,114.36784807309154,Mid,Yes,36.24178136481996,30.135899667508784,78.11787953971417,253.24418502020137,Uttarakhand,Haridwar,Laksar,Bahadrabad_Cluster,3959.0,Uttam Sugar Mills Ltd,Uttarakhand,2020.0,Rabi,Mid,234.62799081727493
